 Displacements of field nodes
    50         0.79433E-03        -0.11273E-02
    51         0.52218E-03        -0.11042E-02
    52         0.25939E-03        -0.10898E-02
    53        -0.14115E-16        -0.10854E-02
    54        -0.25939E-03        -0.10898E-02
    55        -0.52218E-03        -0.11042E-02
    56        -0.79433E-03        -0.11273E-02
    57         0.88578E-03        -0.14204E-02
    58         0.58357E-03        -0.13980E-02
    59         0.28996E-03        -0.13847E-02
    60        -0.18508E-16        -0.13801E-02
    61        -0.28996E-03        -0.13847E-02
    62        -0.58357E-03        -0.13980E-02
    63        -0.88578E-03        -0.14204E-02
    64         0.97541E-03        -0.17452E-02
    65         0.64180E-03        -0.17247E-02
    66         0.31959E-03        -0.17121E-02
    67        -0.23743E-16        -0.17081E-02
    68        -0.31959E-03        -0.17121E-02
    69        -0.64180E-03        -0.17247E-02
    70        -0.97541E-03        -0.17452E-02
    71         0.10491E-02        -0.20952E-02
    72         0.69367E-03        -0.20762E-02
    73         0.34479E-03        -0.20639E-02
    74        -0.23634E-16        -0.20603E-02
    75        -0.34479E-03        -0.20639E-02
    76        -0.69367E-03        -0.20762E-02
    77        -0.10491E-02        -0.20952E-02
    78         0.11252E-02        -0.24702E-02
    79         0.74464E-03        -0.24520E-02
    80         0.37038E-03        -0.24413E-02
    81        -0.26745E-16        -0.24375E-02
    82        -0.37038E-03        -0.24413E-02
    83        -0.74464E-03        -0.24520E-02
    84        -0.11252E-02        -0.24702E-02
    85         0.11971E-02        -0.28697E-02
    86         0.79118E-03        -0.28532E-02
    87         0.39394E-03        -0.28435E-02
    88        -0.28819E-16        -0.28402E-02
    89        -0.39394E-03        -0.28435E-02
    90        -0.79118E-03        -0.28532E-02
    91        -0.11971E-02        -0.28697E-02
    92         0.12629E-02        -0.32935E-02
    93         0.83367E-03        -0.32781E-02
    94         0.41544E-03        -0.32691E-02
    95        -0.33714E-16        -0.32660E-02
    96        -0.41544E-03        -0.32691E-02
    97        -0.83367E-03        -0.32781E-02
    98        -0.12629E-02        -0.32935E-02
    99         0.13206E-02        -0.37374E-02
   100         0.87254E-03        -0.37239E-02
   101         0.43479E-03        -0.37153E-02
   102        -0.36381E-16        -0.37128E-02
   103        -0.43479E-03        -0.37153E-02
   104        -0.87254E-03        -0.37239E-02
   105        -0.13206E-02        -0.37374E-02
   106         0.13696E-02        -0.41977E-02
   107         0.90684E-03        -0.41853E-02
   108         0.45152E-03        -0.41776E-02
   109        -0.39422E-16        -0.41751E-02
   110        -0.45152E-03        -0.41776E-02
   111        -0.90684E-03        -0.41853E-02
   112        -0.13696E-02        -0.41977E-02
   113         0.14197E-02        -0.46753E-02
   114         0.93949E-03        -0.46642E-02
   115         0.46813E-03        -0.46577E-02
   116        -0.41777E-16        -0.46554E-02
   117        -0.46813E-03        -0.46577E-02
   118        -0.93949E-03        -0.46642E-02
   119        -0.14197E-02        -0.46753E-02
   120         0.14613E-02        -0.51682E-02
   121         0.96717E-03        -0.51587E-02
   122         0.48191E-03        -0.51530E-02
   123        -0.43118E-16        -0.51512E-02
   124        -0.48191E-03        -0.51530E-02
   125        -0.96717E-03        -0.51587E-02
   126        -0.14613E-02        -0.51682E-02
   127         0.14973E-02        -0.56744E-02
   128         0.99073E-03        -0.56662E-02
   129         0.49378E-03        -0.56613E-02
   130        -0.42190E-16        -0.56597E-02
   131        -0.49378E-03        -0.56613E-02
   132        -0.99073E-03        -0.56662E-02
   133        -0.14973E-02        -0.56744E-02
   134         0.15270E-02        -0.61912E-02
   135         0.10108E-02        -0.61844E-02
   136         0.50371E-03        -0.61801E-02
   137        -0.40475E-16        -0.61788E-02
   138        -0.50371E-03        -0.61801E-02
   139        -0.10108E-02        -0.61844E-02
   140        -0.15270E-02        -0.61912E-02
   141         0.15520E-02        -0.67173E-02
   142         0.10277E-02        -0.67116E-02
   143         0.51211E-03        -0.67082E-02
   144        -0.37576E-16        -0.67071E-02
   145        -0.51211E-03        -0.67082E-02
   146        -0.10277E-02        -0.67116E-02
   147        -0.15520E-02        -0.67173E-02
   148         0.15717E-02        -0.72516E-02
   149         0.10405E-02        -0.72475E-02
   150         0.51865E-03        -0.72451E-02
   151        -0.43918E-16        -0.72443E-02
   152        -0.51865E-03        -0.72451E-02
   153        -0.10405E-02        -0.72475E-02
   154        -0.15717E-02        -0.72516E-02
   155         0.15839E-02        -0.77899E-02
   156         0.10492E-02        -0.77871E-02
   157         0.52287E-03        -0.77851E-02
   158        -0.53240E-16        -0.77846E-02
   159        -0.52287E-03        -0.77851E-02
   160        -0.10492E-02        -0.77871E-02
   161        -0.15839E-02        -0.77899E-02
   162         0.15929E-02        -0.83322E-02
   163         0.10553E-02        -0.83308E-02
   164         0.52603E-03        -0.83301E-02
   165        -0.55185E-16        -0.83298E-02
   166        -0.52603E-03        -0.83301E-02
   167        -0.10553E-02        -0.83308E-02
   168        -0.15929E-02        -0.83322E-02
   169         0.15958E-02        -0.88763E-02
   170         0.10573E-02        -0.88767E-02
   171         0.52704E-03        -0.88767E-02
   172        -0.57760E-16        -0.88772E-02
