 Displacements of field nodes
   168        -0.50145E-03        -0.88185E-02
   169        -0.94127E-03        -0.88196E-02
   170        -0.13844E-02        -0.88215E-02
   171        -0.18323E-02        -0.88242E-02
   172         0.17184E-02        -0.95486E-02
   173         0.12676E-02        -0.95474E-02
   174         0.82123E-03        -0.95464E-02
   175         0.37817E-03        -0.95459E-02
   176        -0.63326E-04        -0.95457E-02
   177        -0.50482E-03        -0.95459E-02
   178        -0.94788E-03        -0.95464E-02
   179        -0.13942E-02        -0.95474E-02
   180        -0.18450E-02        -0.95486E-02
   181         0.17234E-02        -0.10278E-01
   182         0.12713E-02        -0.10278E-01
   183         0.82381E-03        -0.10278E-01
   184         0.37945E-03        -0.10279E-01
   185        -0.63326E-04        -0.10279E-01
   186        -0.50610E-03        -0.10279E-01
   187        -0.95046E-03        -0.10278E-01
   188        -0.13979E-02        -0.10278E-01
   189        -0.18500E-02        -0.10278E-01
 Stress of field nodes
     1         0.24684E+04         0.25590E+02        -0.25464E+03
     2         0.16892E+04        -0.45609E+02        -0.41061E+03
     3         0.10512E+04         0.63297E+02        -0.43286E+03
     4         0.35565E+03         0.10648E+03        -0.46560E+03
     5        -0.58902E+02         0.15387E+03        -0.39300E+03
     6        -0.62559E+03         0.60248E+03        -0.76408E+03
     7        -0.11826E+04        -0.33209E+03         0.37907E+03
     8        -0.11694E+04        -0.93266E+03         0.10949E+04
     9        -0.70458E+03         0.15530E+03        -0.12640E+03
    10         0.23826E+04        -0.20013E+02         0.16475E+02
    11         0.17055E+04         0.58815E+02        -0.13617E+03
    12         0.10126E+04         0.77564E+02        -0.28990E+03
    13         0.38875E+03         0.15129E+03        -0.27896E+03
    14        -0.33630E+03         0.12309E+03        -0.27169E+03
    15        -0.10848E+04         0.19988E+03        -0.13656E+03
    16        -0.17816E+04         0.43953E+03         0.19941E+03
    17        -0.96460E+03         0.21380E+03         0.35867E+03
    18        -0.60412E+03        -0.16996E+03         0.17273E+03
    19         0.18393E+04        -0.24281E+02        -0.88880E+02
    20         0.14449E+04         0.14964E+02        -0.15483E+03
    21         0.92272E+03         0.59441E+02        -0.23160E+03
    22         0.38634E+03         0.12651E+03        -0.25812E+03
    23        -0.11590E+03         0.21297E+03        -0.22889E+03
    24        -0.56331E+03         0.28137E+03        -0.14540E+03
    25        -0.92983E+03         0.14798E+03         0.10128E+03
    26        -0.12665E+04         0.10147E+03         0.17895E+03
    27        -0.13717E+04         0.11151E+03         0.96408E+02
    28         0.18103E+04        -0.23700E+02        -0.27139E+02
    29         0.13440E+04         0.22042E+02        -0.78754E+02
    30         0.88861E+03         0.43445E+02        -0.15104E+03
    31         0.40181E+03         0.79267E+02        -0.15575E+03
    32        -0.71960E+02         0.93805E+02        -0.13312E+03
    33        -0.50731E+03         0.11236E+03        -0.64863E+02
    34        -0.86750E+03         0.11935E+03        -0.27745E+02
    35        -0.12312E+04         0.22040E+02        -0.55631E+01
    36        -0.17483E+04        -0.18411E+02         0.26553E+02
    37         0.15675E+04        -0.21624E+02        -0.31273E+02
    38         0.12124E+04         0.54514E+01        -0.67102E+02
    39         0.81180E+03         0.12233E+02        -0.11465E+03
    40         0.41510E+03         0.38419E+02        -0.13190E+03
    41         0.48103E+01         0.50254E+02        -0.12588E+03
    42        -0.39476E+03         0.42069E+02        -0.10291E+03
    43        -0.79968E+03         0.20097E+02        -0.74907E+02
    44        -0.12152E+04         0.19735E+02        -0.45732E+02
    45        -0.16025E+04         0.49679E+02        -0.27605E+02
    46         0.14860E+04        -0.29198E+02        -0.24894E+02
    47         0.11306E+04         0.10321E+01        -0.49224E+02
    48         0.76599E+03         0.34411E+00        -0.91665E+02
    49         0.39136E+03         0.92179E+01        -0.11015E+03
    50         0.57651E+01         0.83559E+01        -0.11618E+03
    51        -0.38005E+03         0.66838E+01        -0.11011E+03
    52        -0.75525E+03         0.10660E+02        -0.96163E+02
    53        -0.11440E+04        -0.62832E+01        -0.55692E+02
    54        -0.15342E+04         0.27227E+02        -0.26983E+02
    55         0.13895E+04        -0.20838E+02        -0.25207E+02
    56         0.10542E+04         0.13717E+01        -0.50256E+02
    57         0.71281E+03        -0.46340E+01        -0.90722E+02
    58         0.36803E+03         0.83413E+00        -0.11164E+03
    59         0.10474E+02        -0.94274E+00        -0.12070E+03
    60        -0.35307E+03        -0.40282E+01        -0.11590E+03
    61        -0.71203E+03         0.13632E+01        -0.99521E+02
    62        -0.10667E+04        -0.49430E+00        -0.57536E+02
    63        -0.14138E+04         0.25666E+02        -0.30512E+02
    64         0.12952E+04        -0.25600E+02        -0.25827E+02
    65         0.98225E+03        -0.13389E+01        -0.49779E+02
    66         0.66234E+03        -0.61586E+01        -0.90608E+02
    67         0.33806E+03        -0.23436E+01        -0.11076E+03
    68         0.33369E+01        -0.33262E+01        -0.11983E+03
    69        -0.33323E+03        -0.39354E+01        -0.11498E+03
    70        -0.66136E+03         0.26663E+01        -0.97172E+02
    71        -0.98853E+03        -0.13437E+01        -0.54207E+02
    72        -0.13050E+04         0.25386E+02        -0.27750E+02
    73         0.12001E+04        -0.19562E+02        -0.26289E+02
    74         0.90853E+03         0.98712E+00        -0.51868E+02
    75         0.61111E+03        -0.47956E+01        -0.93150E+02
    76         0.31103E+03        -0.90808E+00        -0.11318E+03
    77         0.14656E+01        -0.23046E+01        -0.12124E+03
    78        -0.30908E+03        -0.30813E+01        -0.11488E+03
    79        -0.61141E+03         0.24847E+01        -0.96047E+02
    80        -0.91028E+03        -0.15034E+01        -0.53879E+02
    81        -0.12027E+04         0.19794E+02        -0.27482E+02
    82         0.11004E+04        -0.21602E+02        -0.26701E+02
    83         0.83320E+03        -0.57281E+00        -0.51758E+02
    84         0.56002E+03        -0.43670E+01        -0.93427E+02
    85         0.28406E+03        -0.26056E+00        -0.11276E+03
    86         0.14448E+00        -0.88535E+00        -0.12017E+03
    87        -0.28396E+03        -0.14405E+01        -0.11338E+03
    88        -0.56012E+03         0.33570E+01        -0.94306E+02
    89        -0.83361E+03         0.12826E+00        -0.52280E+02
    90        -0.11001E+04         0.21394E+02        -0.26936E+02
    91         0.10016E+04        -0.16472E+02        -0.26946E+02
    92         0.75814E+03         0.10560E+01        -0.52882E+02
    93         0.50922E+03        -0.32122E+01        -0.94546E+02
    94         0.25812E+03         0.57042E+00        -0.11395E+03
    95        -0.22167E+00        -0.32241E+00        -0.12113E+03
    96        -0.25845E+03        -0.10784E+01        -0.11398E+03
    97        -0.50934E+03         0.29326E+01        -0.94582E+02
    98        -0.75781E+03        -0.11195E+01        -0.52878E+02
    99        -0.10008E+04         0.16406E+02        -0.26944E+02
   100         0.90050E+03        -0.17594E+02        -0.26857E+02
   101         0.68192E+03        -0.25853E+00        -0.52101E+02
   102         0.45820E+03        -0.31287E+01        -0.93961E+02
   103         0.23226E+03         0.52256E+00        -0.11309E+03
   104        -0.12885E+00         0.11952E-01        -0.12015E+03
   105        -0.23247E+03        -0.51270E+00        -0.11301E+03
   106        -0.45825E+03         0.31279E+01        -0.93816E+02
   107        -0.68174E+03         0.27869E+00        -0.51986E+02
   108        -0.90002E+03         0.17544E+02        -0.26797E+02
   109         0.80111E+03        -0.13171E+02        -0.26988E+02
   110         0.60647E+03         0.88280E+00        -0.52935E+02
   111         0.40741E+03        -0.24133E+01        -0.94626E+02
   112         0.20654E+03         0.71450E+00        -0.11399E+03
   113        -0.10234E+00         0.48463E-01        -0.12111E+03
   114        -0.20668E+03        -0.61715E+00        -0.11392E+03
   115        -0.40743E+03         0.24749E+01        -0.94499E+02
   116        -0.60632E+03        -0.85863E+00        -0.52842E+02
   117        -0.80085E+03         0.13160E+02        -0.26934E+02
   118         0.70020E+03        -0.13652E+02        -0.26838E+02
   119         0.53034E+03        -0.19805E+00        -0.52065E+02
   120         0.35639E+03        -0.24212E+01        -0.93932E+02
   121         0.18071E+03         0.44817E+00        -0.11308E+03
   122        -0.26836E-01         0.43551E-01        -0.12017E+03
   123        -0.18075E+03        -0.36880E+00        -0.11304E+03
   124        -0.35639E+03         0.24672E+01        -0.93868E+02
   125        -0.53029E+03         0.21971E+00        -0.52022E+02
   126        -0.70014E+03         0.13651E+02        -0.26816E+02
   127         0.60084E+03        -0.99013E+01        -0.26945E+02
   128         0.45479E+03         0.65517E+00        -0.52878E+02
   129         0.30559E+03        -0.17840E+01        -0.94532E+02
   130         0.15496E+03         0.51317E+00        -0.11394E+03
   131        -0.73655E-02         0.22062E-01        -0.12107E+03
   132        -0.15497E+03        -0.47383E+00        -0.11392E+03
   133        -0.30559E+03         0.18074E+01        -0.94509E+02
   134        -0.45478E+03        -0.64768E+00        -0.52863E+02
   135        -0.60083E+03         0.99030E+01        -0.26936E+02
   136         0.49989E+03        -0.96850E+01        -0.26954E+02
   137         0.37882E+03        -0.13408E+00        -0.52104E+02
   138         0.25448E+03        -0.18248E+01        -0.94025E+02
   139         0.12906E+03         0.31342E+00        -0.11316E+03
   140         0.17592E-02         0.68365E-02        -0.12031E+03
   141        -0.12905E+03        -0.30089E+00        -0.11315E+03
   142        -0.25448E+03         0.18322E+01        -0.94021E+02
   143        -0.37882E+03         0.13668E+00        -0.52102E+02
   144        -0.49990E+03         0.96871E+01        -0.26953E+02
   145         0.40084E+03        -0.65787E+01        -0.26427E+02
   146         0.30326E+03         0.33419E+00        -0.52557E+02
   147         0.20380E+03        -0.89511E+00        -0.94120E+02
   148         0.10345E+03         0.31710E+00        -0.11367E+03
   149         0.33439E-02         0.13635E-02        -0.12064E+03
   150        -0.10345E+03        -0.31503E+00        -0.11367E+03
   151        -0.20380E+03         0.89618E+00        -0.94122E+02
   152        -0.30327E+03        -0.33414E+00        -0.52559E+02
   153        -0.40085E+03         0.65795E+01        -0.26428E+02
   154         0.30081E+03        -0.44809E+01        -0.28442E+02
   155         0.22666E+03         0.78122E+00        -0.53580E+02
   156         0.15217E+03        -0.15333E+01        -0.95929E+02
   157         0.77134E+02         0.20724E+00        -0.11499E+03
   158         0.15667E-02        -0.86026E-03        -0.12198E+03
   159        -0.77132E+02        -0.20884E+00        -0.11499E+03
   160        -0.15217E+03         0.15324E+01        -0.95931E+02
   161        -0.22666E+03        -0.78175E+00        -0.53582E+02
   162        -0.30082E+03         0.44813E+01        -0.28443E+02
   163         0.19898E+03        -0.28961E+01        -0.24779E+02
   164         0.15243E+03        -0.16918E+00        -0.51442E+02
   165         0.10375E+03         0.13758E+01        -0.92972E+02
   166         0.52683E+02         0.92422E+00        -0.11155E+03
   167         0.86340E-03        -0.79396E-03        -0.11885E+03
   168        -0.52681E+02        -0.92569E+00        -0.11155E+03
   169        -0.10375E+03        -0.13767E+01        -0.92974E+02
   170        -0.15243E+03         0.16883E+00        -0.51443E+02
   171        -0.19898E+03         0.28961E+01        -0.24779E+02
   172         0.94473E+02        -0.11246E+01        -0.23755E+02
   173         0.68591E+02        -0.50823E+00        -0.50787E+02
   174         0.45276E+02        -0.24701E+01        -0.92373E+02
   175         0.23160E+02        -0.49767E+00        -0.11220E+03
   176         0.19812E-03        -0.48853E-03        -0.11904E+03
   177        -0.23160E+02         0.49677E+00        -0.11220E+03
   178        -0.45276E+02         0.24695E+01        -0.92373E+02
   179        -0.68591E+02         0.50799E+00        -0.50788E+02
   180        -0.94473E+02         0.11246E+01        -0.23755E+02
   181         0.36971E+02         0.14238E+02        -0.28748E+02
   182         0.38813E+02         0.20100E+02        -0.56127E+02
   183         0.30252E+02         0.16368E+02        -0.96749E+02
   184         0.17157E+02         0.11295E+02        -0.11542E+03
   185        -0.95405E-04        -0.30718E-03        -0.12330E+03
   186        -0.17157E+02        -0.11296E+02        -0.11542E+03
   187        -0.30252E+02        -0.16368E+02        -0.96749E+02
   188        -0.38813E+02        -0.20100E+02        -0.56127E+02
   189        -0.36971E+02        -0.14238E+02        -0.28748E+02
 Energy Error=    0.7716698068E+00
