 Node     x       y        Phi      dPhidx     dPhidy    dPhidxx    dPhidyy     GposX     GposY
--------------------------------------------------------------------------------
  108 231.770  26.319   -0.00000   -0.00003    0.00019    0.00003    0.00061  200.55500   35.09550
  109 217.750  25.650   -0.00008    0.00000    0.00045    0.00052    0.00090  200.55500   35.09550
  110 205.370  34.029   -0.00133   -0.00274    0.02245   -0.00734   -0.03617  200.55500   35.09550
  111 202.570  34.109    0.00641    0.03807   -0.25330    0.08215   -0.09113  200.55500   35.09550
  112 202.340  18.650    0.00011    0.00001   -0.00072   -0.00063   -0.00174  200.55500   35.09550
  131 230.050  35.469    0.00002    0.00008   -0.00056   -0.00013   -0.00160  200.55500   35.09550
  132 213.220  33.144    0.00004    0.00061   -0.00367    0.00039   -0.00732  200.55500   35.09550
  133 202.270  27.839    0.00132   -0.00194    0.00361   -0.00933    0.01708  200.55500   35.09550
  137 237.770  35.228    0.00001    0.00004   -0.00033   -0.00012   -0.00099  200.55500   35.09550
  138 223.080  33.275    0.00006    0.00006   -0.00072   -0.00046   -0.00227  200.55500   35.09550
   24 247.620  43.228   -0.00003    0.00001   -0.00004   -0.00000    0.00020  200.52500   34.53550
   25 242.920  42.416   -0.00000    0.00000    0.00000    0.00002   -0.00001  200.52500   34.53550
   26 238.590  41.667   -0.00003    0.00001   -0.00004    0.00002    0.00023  200.52500   34.53550
   27 234.590  40.976   -0.00003    0.00000   -0.00003    0.00002    0.00021  200.52500   34.53550
   28 230.900  40.338   -0.00005   -0.00000   -0.00005    0.00001    0.00035  200.52500   34.53550
   29 227.490  39.750   -0.00005    0.00000   -0.00006    0.00002    0.00036  200.52500   34.53550
   30 224.350  39.207   -0.00004    0.00002   -0.00005    0.00007    0.00027  200.52500   34.53550
   31 221.450  38.705   -0.00006    0.00002   -0.00006    0.00012    0.00033  200.52500   34.53550
   32 218.770  38.243   -0.00001   -0.00001   -0.00003   -0.00015    0.00022  200.52500   34.53550
   33 216.300  37.816   -0.00014   -0.00013    0.00001    0.00027    0.00041  200.52500   34.53550
   34 214.020  37.423   -0.00005   -0.00025    0.00005   -0.00149    0.00109  200.52500   34.53550
   35 211.920  37.059   -0.00101   -0.00072    0.00010    0.00328    0.00190  200.52500   34.53550
   36 209.980  36.724    0.00188    0.00085   -0.00016   -0.01050   -0.00066  200.52500   34.53550
   37 208.190  36.414   -0.00535   -0.00204   -0.00027    0.02937    0.00406  200.52500   34.53550
   38 206.530  36.129    0.01717    0.01103   -0.00451   -0.07977   -0.00934  200.52500   34.53550
   39 205.010  35.865   -0.03070    0.00164   -0.01785    0.21492    0.03277  200.52500   34.53550
   40 203.600  35.622    0.09085    0.02358    0.01655   -0.56031   -0.05859  200.52500   34.53550
   41 202.300  35.398   -0.35385   -0.31618    0.11554    1.27645    0.27366  200.52500   34.53550
   42 201.110  35.191    0.75348    1.00283    0.09336   -1.69199   -0.23764  200.52500   34.53550
   43 200.000  35.000   -0.08703   -0.86677    0.78264    0.97372    0.54751  200.52500   34.53550
   44 199.940  33.880    0.65076   -0.05457   -0.92958   -0.45695   -1.10922  200.52500   34.53550
   45 199.680  32.499   -0.17827   -0.01172    0.11304    0.19252    0.83550  200.52500   34.53550
   46 199.090  30.839    0.04165   -0.00117   -0.01653   -0.03758   -0.23353  200.52500   34.53550
   47 197.960  28.948   -0.01236   -0.00038    0.00883    0.02097    0.04720  200.52500   34.53550
   48 196.000  27.002    0.00226    0.00002   -0.00062   -0.00057   -0.01510  200.52500   34.53550
   49 193.160  25.514   -0.00055   -0.00011    0.00031    0.00002    0.00356  200.52500   34.53550
   50 190.000  25.000   -0.00010    0.00002    0.00023    0.00129   -0.00136  200.52500   34.53550
   51 184.900  25.000   -0.00034    0.00016    0.00005    0.00139    0.00050  200.52500   34.53550
   52 179.110  25.000   -0.00005    0.00006   -0.00006    0.00019    0.00020  200.52500   34.53550
   53 172.540  25.000   -0.00006    0.00004   -0.00004    0.00019    0.00023  200.52500   34.53550
   54 165.100  25.000    0.00003   -0.00001    0.00003   -0.00005   -0.00018  200.52500   34.53550
   55 156.650  25.000   -0.00013    0.00007   -0.00011    0.00029    0.00065  200.52500   34.53550
   71 152.170   0.000    0.00006   -0.00003    0.00006   -0.00011   -0.00030  200.52500   34.53550
   72 182.610   0.000    0.00015   -0.00006   -0.00001   -0.00058   -0.00022  200.52500   34.53550
   73 213.040   0.000   -0.00004    0.00001   -0.00002    0.00013    0.00015  200.52500   34.53550
   74 243.480   0.000    0.00002   -0.00001    0.00002   -0.00001   -0.00012  200.52500   34.53550
  107 244.680  28.548    0.00003   -0.00001    0.00004   -0.00004   -0.00020  200.52500   34.53550
  108 231.770  26.319   -0.00003    0.00002   -0.00007   -0.00004    0.00032  200.52500   34.53550
  109 217.750  25.650   -0.00023   -0.00005    0.00013    0.00068    0.00023  200.52500   34.53550
  110 205.370  34.029   -0.01669   -0.03397    0.03121   -0.00504   -0.00313  200.52500   34.53550
  111 202.570  34.109    0.12525    0.24653   -0.18612    0.14490   -0.09213  200.52500   34.53550
  112 202.340  18.650    0.00024   -0.00003    0.00024   -0.00039   -0.00161  200.52500   34.53550
  131 230.050  35.469    0.00012    0.00001    0.00012   -0.00001   -0.00079  200.52500   34.53550
  132 213.220  33.144    0.00104    0.00132   -0.00029    0.00097   -0.00441  200.52500   34.53550
  133 202.270  27.839    0.00208    0.00008   -0.00619   -0.01578    0.01784  200.52500   34.53550
  137 237.770  35.228    0.00007   -0.00002    0.00009   -0.00004   -0.00047  200.52500   34.53550
  138 223.080  33.275    0.00018   -0.00011    0.00017   -0.00044   -0.00091  200.52500   34.53550
   28 230.900  40.338    0.00788   -0.00015   -0.00067    0.00000   -0.00011  183.75500   12.50000
   29 227.490  39.750   -0.00577    0.00034    0.00007   -0.00002    0.00008  183.75500   12.50000
   30 224.350  39.207   -0.00116   -0.00041   -0.00021   -0.00002    0.00002  183.75500   12.50000
   31 221.450  38.705   -0.00398   -0.00041   -0.00005   -0.00003    0.00006  183.75500   12.50000
   32 218.770  38.243    0.00062    0.00012   -0.00000    0.00000   -0.00001  183.75500   12.50000
   33 216.300  37.816    0.00183    0.00038    0.00003    0.00002   -0.00003  183.75500   12.50000
   34 214.020  37.423    0.00316    0.00039   -0.00008    0.00001   -0.00004  183.75500   12.50000
   35 211.920  37.059    0.00032    0.00024   -0.00024    0.00000   -0.00001  183.75500   12.50000
   36 209.980  36.724    0.00503    0.00002    0.00020   -0.00003   -0.00005  183.75500   12.50000
   37 208.190  36.414   -0.01442   -0.00002   -0.00072    0.00006    0.00016  183.75500   12.50000
   38 206.530  36.129    0.04165    0.00037    0.00208   -0.00018   -0.00046  183.75500   12.50000
   39 205.010  35.865   -0.08962    0.00250   -0.00470    0.00045    0.00096  183.75500   12.50000
   40 203.600  35.622    0.26117   -0.00110    0.01334   -0.00120   -0.00283  183.75500   12.50000
   41 202.300  35.398   -0.65814   -0.00201   -0.03148    0.00250    0.00739  183.75500   12.50000
   42 201.110  35.191    1.12602   -0.00459    0.05688   -0.00499   -0.01230  183.75500   12.50000
   43 200.000  35.000   -1.17517    0.01947   -0.06068    0.00522    0.01279  183.75500   12.50000
   44 199.940  33.880    0.52840   -0.02245    0.02901   -0.00243   -0.00568  183.75500   12.50000
   45 199.680  32.499   -0.20241    0.00717   -0.01047    0.00077    0.00224  183.75500   12.50000
   46 199.090  30.839    0.06004    0.00152   -0.00016    0.00036   -0.00093  183.75500   12.50000
   47 197.960  28.948   -0.04781   -0.00147   -0.00307    0.00014    0.00051  183.75500   12.50000
   48 196.000  27.002   -0.14944   -0.01252   -0.00284   -0.00010    0.00231  183.75500   12.50000
   49 193.160  25.514    0.08083    0.01409    0.00018    0.00235   -0.00195  183.75500   12.50000
   50 190.000  25.000    0.21845    0.02501    0.01299   -0.00003   -0.00229  183.75500   12.50000
   51 184.900  25.000    0.18647    0.00572    0.02692   -0.00653    0.00348  183.75500   12.50000
   52 179.110  25.000    0.18483   -0.02473    0.01746   -0.00139   -0.00023  183.75500   12.50000
   53 172.540  25.000    0.04751   -0.01679   -0.00140    0.00315   -0.00174  183.75500   12.50000
   54 165.100  25.000   -0.00044   -0.00398   -0.00156    0.00098   -0.00010  183.75500   12.50000
   55 156.650  25.000   -0.00610    0.00048   -0.00082    0.00008    0.00013  183.75500   12.50000
   56 147.070  25.000    0.00268    0.00048   -0.00056   -0.00007    0.00000  183.75500   12.50000
   57 136.200  25.000   -0.00939    0.00299   -0.00057   -0.00031    0.00021  183.75500   12.50000
   71 152.170   0.000   -0.01960   -0.00798    0.00351    0.00123   -0.00000  183.75500   12.50000
   72 182.610   0.000    0.45739   -0.00604   -0.04708   -0.00248    0.00079  183.75500   12.50000
   73 213.040   0.000   -0.05849    0.00617    0.00115    0.00076    0.00092  183.75500   12.50000
  108 231.770  26.319    0.00485   -0.00233    0.00044   -0.00019   -0.00009  183.75500   12.50000
  109 217.750  25.650   -0.03321   -0.00659   -0.00107   -0.00044    0.00062  183.75500   12.50000
  110 205.370  34.029   -0.01959   -0.00335   -0.00097    0.00005    0.00023  183.75500   12.50000
  111 202.570  34.109    0.06858    0.00702    0.00047    0.00038   -0.00108  183.75500   12.50000
  112 202.340  18.650    0.24378    0.03213   -0.00272    0.00307   -0.00409  183.75500   12.50000
  131 230.050  35.469   -0.00216    0.00052    0.00038    0.00007    0.00005  183.75500   12.50000
  132 213.220  33.144   -0.00528   -0.00043    0.00066    0.00003    0.00006  183.75500   12.50000
  133 202.270  27.839   -0.04591   -0.01257    0.00598   -0.00142    0.00129  183.75500   12.50000
  138 223.080  33.275    0.01662    0.00281    0.00036    0.00019   -0.00028  183.75500   12.50000
   27 234.590  40.976   -0.00003   -0.00000   -0.00046    0.00001    0.00004  187.45000   25.00000
   28 230.900  40.338    0.00001    0.00000    0.00063   -0.00000    0.00008  187.45000   25.00000
   29 227.490  39.750   -0.00001    0.00000    0.00015    0.00001    0.00008  187.45000   25.00000
   30 224.350  39.207    0.00002    0.00001    0.00063   -0.00000   -0.00001  187.45000   25.00000
   31 221.450  38.705    0.00002    0.00001    0.00061   -0.00000   -0.00002  187.45000   25.00000
   32 218.770  38.243   -0.00001   -0.00000   -0.00011    0.00000    0.00001  187.45000   25.00000
   33 216.300  37.816   -0.00002   -0.00001   -0.00039    0.00001    0.00003  187.45000   25.00000
   34 214.020  37.423   -0.00005   -0.00001   -0.00064    0.00002    0.00001  187.45000   25.00000
   35 211.920  37.059   -0.00001    0.00000    0.00021    0.00000    0.00012  187.45000   25.00000
   36 209.980  36.724   -0.00011   -0.00002   -0.00160    0.00004   -0.00029  187.45000   25.00000
   37 208.190  36.414    0.00027    0.00005    0.00449   -0.00010    0.00076  187.45000   25.00000
   38 206.530  36.129   -0.00086   -0.00015   -0.01347    0.00031   -0.00226  187.45000   25.00000
   39 205.010  35.865    0.00153    0.00029    0.02636   -0.00056    0.00523  187.45000   25.00000
   40 203.600  35.622   -0.00504   -0.00091   -0.08201    0.00185   -0.01451  187.45000   25.00000
   41 202.300  35.398    0.01228    0.00230    0.19993   -0.00441    0.03387  187.45000   25.00000
   42 201.110  35.191   -0.02120   -0.00389   -0.34973    0.00772   -0.06167  187.45000   25.00000
   43 200.000  35.000    0.01728    0.00313    0.35030   -0.00645    0.06392  187.45000   25.00000
   44 199.940  33.880    0.00064    0.00047   -0.14613    0.00026   -0.02908  187.45000   25.00000
   45 199.680  32.499   -0.01085   -0.00279    0.05425    0.00313    0.01222  187.45000   25.00000
   46 199.090  30.839    0.02148    0.00534   -0.00310   -0.00644   -0.00327  187.45000   25.00000
   47 197.960  28.948   -0.03811   -0.00952    0.01840    0.01148    0.00837  187.45000   25.00000
   48 196.000  27.002    0.08808    0.02222    0.02933   -0.02629   -0.01518  187.45000   25.00000
   49 193.160  25.514   -0.25665   -0.06446   -0.00898    0.07618    0.03906  187.45000   25.00000
   50 190.000  25.000    0.72068    0.28738   -0.03399   -0.06550   -0.03948  187.45000   25.00000
   51 184.900  25.000    0.54724   -0.25975    0.01241   -0.01402   -0.01174  187.45000   25.00000
   52 179.110  25.000   -0.08824    0.02532   -0.00019    0.02609    0.01638  187.45000   25.00000
   53 172.540  25.000    0.01739   -0.00509    0.00246   -0.00504   -0.00285  187.45000   25.00000
   54 165.100  25.000   -0.00326    0.00096    0.00152    0.00097    0.00045  187.45000   25.00000
   55 156.650  25.000    0.00058   -0.00017    0.00006   -0.00017   -0.00019  187.45000   25.00000
   56 147.070  25.000   -0.00004    0.00003    0.00204    0.00001    0.00038  187.45000   25.00000
   71 152.170   0.000   -0.00000    0.00000   -0.00035    0.00001   -0.00081  187.45000   25.00000
   72 182.610   0.000   -0.00058   -0.00016   -0.01798    0.00013    0.00308  187.45000   25.00000
   73 213.040   0.000    0.00012    0.00003    0.00436   -0.00002   -0.00047  187.45000   25.00000
  108 231.770  26.319   -0.00002   -0.00000   -0.00088    0.00001   -0.00010  187.45000   25.00000
  109 217.750  25.650    0.00031    0.00009    0.00679   -0.00008   -0.00056  187.45000   25.00000
  110 205.370  34.029    0.00075    0.00013    0.00980   -0.00026    0.00077  187.45000   25.00000
  111 202.570  34.109   -0.00082   -0.00022   -0.01295    0.00021   -0.00016  187.45000   25.00000
  112 202.340  18.650   -0.00159   -0.00040   -0.03229    0.00046    0.00437  187.45000   25.00000
  131 230.050  35.469    0.00002   -0.00000   -0.00024   -0.00001   -0.00018  187.45000   25.00000
  132 213.220  33.144    0.00010    0.00001    0.00055   -0.00004   -0.00012  187.45000   25.00000
  133 202.270  27.839   -0.00118   -0.00016   -0.01661    0.00045   -0.00645  187.45000   25.00000
  138 223.080  33.275   -0.00013   -0.00004   -0.00317    0.00003    0.00018  187.45000   25.00000
   27 234.590  40.976    0.00537   -0.00061   -0.00009    0.00001   -0.00010  186.30500   12.50000
   28 230.900  40.338   -0.00247    0.00088   -0.00029   -0.00002    0.00006  186.30500   12.50000
   29 227.490  39.750    0.00082   -0.00023   -0.00011   -0.00001   -0.00003  186.30500   12.50000
   30 224.350  39.207   -0.00416   -0.00027   -0.00010   -0.00002    0.00006  186.30500   12.50000
   31 221.450  38.705   -0.00453   -0.00054   -0.00001   -0.00002    0.00006  186.30500   12.50000
   32 218.770  38.243    0.00064    0.00016    0.00001   -0.00000   -0.00001  186.30500   12.50000
   33 216.300  37.816    0.00296    0.00041    0.00000    0.00001   -0.00004  186.30500   12.50000
   34 214.020  37.423    0.00411    0.00041   -0.00005   -0.00001   -0.00005  186.30500   12.50000
   35 211.920  37.059    0.00095    0.00026   -0.00020    0.00000   -0.00002  186.30500   12.50000
   36 209.980  36.724    0.00497   -0.00006    0.00022   -0.00004   -0.00005  186.30500   12.50000
   37 208.190  36.414   -0.01427    0.00016   -0.00076    0.00007    0.00015  186.30500   12.50000
   38 206.530  36.129    0.04192   -0.00019    0.00222   -0.00025   -0.00042  186.30500   12.50000
   39 205.010  35.865   -0.08192    0.00376   -0.00453    0.00044    0.00086  186.30500   12.50000
   40 203.600  35.622    0.25428   -0.00465    0.01383   -0.00146   -0.00257  186.30500   12.50000
   41 202.300  35.398   -0.65470    0.00572   -0.03230    0.00324    0.00691  186.30500   12.50000
   42 201.110  35.191    1.09752   -0.01944    0.05867   -0.00608   -0.01123  186.30500   12.50000
   43 200.000  35.000   -1.10909    0.03455   -0.06118    0.00569    0.01157  186.30500   12.50000
   44 199.940  33.880    0.46454   -0.02909    0.02827   -0.00206   -0.00499  186.30500   12.50000
   45 199.680  32.499   -0.18212    0.00932   -0.01004    0.00064    0.00202  186.30500   12.50000
   46 199.090  30.839    0.06534    0.00252   -0.00173    0.00050   -0.00112  186.30500   12.50000
   47 197.960  28.948   -0.05090   -0.00086   -0.00408    0.00032    0.00041  186.30500   12.50000
